Student_ID,Gender,Study_Hours_per_Week,Attendance_Percentage,Sleep_Hours_Per_Night,Internet_Access_at_Home,Previous_Exam_Score,Extracurricular_Activities,Final_Exam_Score,Pass_Fail
S4311,Male,9,87,8.9,No,49,No,48,Fail
S4312,Female,6,63,6.1,No,64,Yes,45,Fail
S4313,Female,36,92,6.2,No,56,No,70,Pass
S4314,Male,26,96,8.2,No,31,Yes,38,Fail
S4315,Female,17,58,9.3,Yes,84,Yes,59,Pass
S4316,Male,29,87,7.3,Yes,41,Yes,58,Pass
S4317,Female,14,92,8.5,No,49,Yes,50,Pass
S4318,Male,29,75,9.2,No,87,Yes,56,Pass
S4319,Male,35,78,6.9,No,90,Yes,78,Pass
S4320,Female,13,68,7.3,No,72,Yes,37,Fail
S4321,Male,21,65,8.1,Yes,73,Yes,59,Pass
S4322,Male,18,68,6.4,Yes,74,No,56,Pass
S4323,Female,40,69,8.8,Yes,40,Yes,64,Pass
S4324,Male,15,89,8.4,No,76,Yes,52,Pass
S4325,Male,10,92,7.2,No,93,Yes,64,Pass
S4326,Male,7,85,9.2,Yes,97,No,64,Pass
S4327,Female,14,51,8.7,No,69,No,49,Fail
S4328,Female,15,60,5.4,No,88,No,56,Pass
S4329,Female,35,82,8.9,Yes,42,Yes,54,Pass
S4330,Female,15,55,5.2,Yes,79,No,48,Fail
S4331,Female,40,89,8.9,No,91,No,81,Pass
S4332,Male,5,82,9.4,Yes,71,No,48,Fail
S4333,Female,11,94,8.0,No,94,Yes,60,Pass
S4334,Female,39,92,7.0,No,47,No,65,Pass
S4335,Male,23,66,5.0,No,97,Yes,61,Pass
S4336,Female,40,86,7.5,No,65,No,61,Pass
S4337,Male,23,81,7.7,Yes,42,Yes,39,Fail
S4338,Female,11,57,8.6,No,57,Yes,45,Fail
S4339,Male,31,65,6.3,Yes,68,Yes,59,Pass
S4340,Male,36,57,8.4,Yes,89,Yes,62,Pass
S4341,Female,6,61,7.1,No,87,No,45,Fail
S4342,Male,22,67,8.9,No,65,Yes,45,Fail
S4343,Female,30,59,7.5,No,56,Yes,46,Fail
S4344,Female,17,66,9.5,No,90,No,54,Pass
S4345,Female,15,96,4.9,Yes,45,No,44,Fail
S4346,Female,29,73,6.1,Yes,52,No,48,Fail
S4347,Male,6,96,7.4,Yes,31,No,36,Fail
S4348,Male,35,62,8.0,Yes,68,Yes,55,Pass
S4349,Male,32,79,9.3,No,68,No,62,Pass
S4350,Male,29,57,5.0,No,35,Yes,34,Fail
S4351,Female,29,86,7.4,No,33,Yes,44,Fail
S4352,Female,10,99,6.4,No,72,No,52,Pass
S4353,Female,29,61,7.6,No,60,Yes,48,Fail
S4354,Female,29,97,6.5,No,73,Yes,65,Pass
S4355,Male,23,61,6.6,No,69,Yes,54,Pass
S4356,Female,19,99,6.1,No,47,Yes,53,Pass
S4357,Female,35,50,4.8,Yes,51,Yes,47,Fail
S4358,Male,7,52,5.9,No,68,Yes,48,Fail
S4359,Female,13,79,4.9,Yes,34,No,39,Fail
S4360,Male,40,57,6.5,Yes,44,No,48,Fail
S4361,Male,25,78,9.2,No,73,Yes,63,Pass
S4362,Male,24,85,4.9,No,54,Yes,54,Pass
S4363,Male,24,63,4.7,Yes,75,No,49,Fail
S4364,Male,17,98,9.0,Yes,78,No,54,Pass
S4365,Male,5,99,5.0,No,82,Yes,47,Fail
S4366,Male,32,97,7.0,No,87,No,62,Pass
S4367,Male,15,87,9.4,Yes,61,No,46,Fail
S4368,Female,21,58,7.6,No,48,Yes,49,Fail
S4369,Female,27,62,5.0,Yes,33,No,48,Fail
S4370,Male,16,84,9.5,Yes,51,Yes,53,Pass
S4371,Female,24,89,8.9,Yes,81,Yes,72,Pass
S4372,Female,6,62,7.4,No,55,No,39,Fail
S4373,Male,30,53,6.1,Yes,87,No,59,Pass
S4374,Male,19,86,8.0,No,99,No,56,Pass
S4375,Male,20,99,4.9,Yes,46,No,45,Fail
S4376,Male,27,92,5.9,Yes,75,No,56,Pass
S4377,Male,37,72,6.5,Yes,34,Yes,56,Pass
S4378,Female,14,96,6.2,No,32,No,37,Fail
S4379,Male,10,83,9.0,No,43,No,45,Fail
S4380,Male,31,61,8.8,No,36,No,46,Fail
S4381,Male,33,91,6.5,Yes,46,No,51,Pass
S4382,Male,10,98,6.2,Yes,100,Yes,70,Pass
S4383,Male,11,83,7.4,No,40,Yes,47,Fail
S4384,Female,28,65,5.1,No,98,Yes,69,Pass
S4385,Male,26,76,6.4,Yes,64,No,60,Pass
S4386,Male,8,53,9.3,No,75,No,48,Fail
S4387,Female,31,89,6.3,Yes,31,Yes,45,Fail
S4388,Male,37,97,9.2,No,86,No,83,Pass
S4389,Female,30,77,6.0,Yes,86,No,69,Pass
S4390,Female,23,73,8.7,No,36,Yes,35,Fail
S4391,Female,29,56,6.6,Yes,47,Yes,51,Pass
S4392,Female,10,87,4.6,No,92,No,49,Fail
S4393,Male,22,50,7.9,Yes,30,Yes,30,Fail
S4394,Male,23,87,5.0,No,48,Yes,55,Pass
S4395,Male,9,86,5.3,Yes,44,Yes,47,Fail
S4396,Male,20,57,4.6,Yes,64,No,39,Fail
S4397,Male,12,85,6.4,No,97,Yes,57,Pass
S4398,Female,38,87,5.0,No,74,Yes,69,Pass
S4399,Male,16,97,5.8,No,81,No,57,Pass
S4400,Male,5,54,9.0,No,52,No,29,Fail
S4401,Female,38,50,6.4,No,65,Yes,65,Pass
S4402,Male,34,71,6.4,No,85,Yes,74,Pass
S4403,Male,15,99,4.6,Yes,48,Yes,35,Fail
S4404,Female,23,79,8.7,No,86,No,68,Pass
S4405,Male,23,58,7.1,No,71,No,54,Pass
S4406,Female,6,72,6.7,Yes,97,No,59,Pass
S4407,Female,39,52,7.1,Yes,86,No,73,Pass
S4408,Male,16,54,7.1,Yes,69,No,43,Fail
S4409,Female,16,94,6.0,Yes,45,Yes,36,Fail
S4410,Female,16,88,6.3,Yes,50,No,56,Pass
S4411,Male,23,87,5.9,Yes,84,No,58,Pass
S4412,Female,9,61,9.4,No,60,Yes,47,Fail
S4413,Male,30,75,5.1,No,53,No,54,Pass
S4414,Female,24,93,5.5,No,51,No,59,Pass
S4415,Male,33,58,8.8,Yes,64,No,49,Fail
S4416,Female,35,69,6.7,No,30,No,54,Pass
S4417,Male,17,93,8.0,No,34,No,48,Fail
S4418,Female,38,90,6.7,No,57,Yes,64,Pass
S4419,Male,36,81,8.6,Yes,31,Yes,51,Pass
S4420,Female,40,68,9.1,No,40,No,54,Pass
S4421,Male,30,78,5.4,No,58,Yes,61,Pass
S4422,Female,13,74,6.7,No,46,Yes,39,Fail
S4423,Male,11,61,8.3,Yes,65,No,41,Fail
S4424,Male,20,93,7.9,No,57,Yes,48,Fail
S4425,Male,20,95,8.9,Yes,71,No,53,Pass
S4426,Female,10,89,5.2,No,36,Yes,34,Fail
S4427,Male,37,91,5.6,Yes,53,Yes,55,Pass
S4428,Male,6,52,8.0,Yes,75,Yes,31,Fail
S4429,Male,14,59,6.5,Yes,68,Yes,46,Fail
S4430,Male,25,85,4.6,No,68,Yes,52,Pass
S4431,Male,10,52,4.8,Yes,53,No,21,Fail
S4432,Male,17,72,6.4,No,98,Yes,54,Pass
S4433,Female,21,92,6.1,Yes,55,No,49,Fail
S4434,Male,37,85,5.1,No,50,Yes,60,Pass
S4435,Male,6,84,8.0,No,88,Yes,57,Pass
S4436,Male,29,74,6.9,No,83,Yes,58,Pass
S4437,Female,12,73,6.6,Yes,51,No,31,Fail
S4438,Female,18,52,8.7,No,65,No,41,Fail
S4439,Male,8,99,7.6,Yes,51,No,50,Pass
S4440,Female,9,77,5.9,No,66,Yes,54,Pass
S4441,Male,6,96,6.0,No,47,Yes,36,Fail
S4442,Male,13,57,7.4,Yes,82,Yes,43,Fail
S4443,Male,8,57,7.3,Yes,57,Yes,35,Fail
S4444,Male,28,81,5.2,Yes,67,Yes,61,Pass
S4445,Female,7,68,8.6,Yes,78,No,49,Fail
S4446,Male,33,98,8.3,Yes,32,Yes,58,Pass
S4447,Female,30,81,6.1,Yes,40,No,61,Pass
S4448,Male,19,50,7.0,No,60,No,43,Fail
S4449,Female,31,58,8.2,No,78,No,68,Pass
S4450,Male,21,78,6.5,No,100,Yes,65,Pass
S4451,Male,39,64,8.2,No,92,No,72,Pass
S4452,Female,6,71,5.5,Yes,74,Yes,35,Fail
S4453,Male,35,53,4.6,Yes,64,No,42,Fail
S4454,Male,7,99,8.5,No,90,Yes,55,Pass
S4455,Female,32,94,5.7,Yes,50,No,49,Fail
S4456,Female,6,67,8.5,No,50,No,39,Fail
S4457,Male,20,95,7.1,Yes,52,No,51,Pass
S4458,Female,29,71,6.8,Yes,65,Yes,51,Pass
S4459,Female,30,66,9.4,No,48,Yes,49,Fail
S4460,Male,20,87,5.6,No,87,Yes,67,Pass
S4461,Female,36,56,8.4,No,96,Yes,76,Pass
S4462,Female,11,73,8.0,No,46,No,44,Fail
S4463,Male,10,57,9.3,No,100,No,52,Pass
S4464,Female,38,51,5.8,Yes,56,Yes,59,Pass
S4465,Female,29,94,6.3,No,53,No,58,Pass
S4466,Male,26,52,5.7,Yes,42,Yes,35,Fail
S4467,Male,33,76,6.9,Yes,42,No,60,Pass
S4468,Male,37,62,7.3,No,78,Yes,74,Pass
S4469,Male,37,86,9.3,Yes,79,No,76,Pass
S4470,Female,20,55,5.1,No,47,No,38,Fail
S4471,Male,37,50,8.1,Yes,94,No,63,Pass
S4472,Male,12,69,8.0,No,89,No,46,Fail
S4473,Female,23,96,6.8,Yes,62,No,52,Pass
S4474,Female,29,50,7.5,No,70,No,58,Pass
S4475,Male,39,93,7.1,Yes,80,Yes,81,Pass
S4476,Male,6,52,7.2,Yes,40,No,24,Fail
S4477,Male,30,60,5.3,Yes,98,Yes,70,Pass
S4478,Female,9,51,9.3,No,50,No,24,Fail
S4479,Female,31,58,8.9,No,59,Yes,59,Pass
S4480,Male,39,66,7.2,No,55,No,61,Pass
S4481,Male,32,86,7.3,Yes,86,Yes,75,Pass
S4482,Male,36,54,6.8,No,91,Yes,61,Pass
S4483,Female,5,96,6.8,Yes,39,Yes,41,Fail
S4484,Female,19,99,8.8,Yes,70,Yes,54,Pass
S4485,Male,18,57,5.9,No,81,No,44,Fail
S4486,Female,35,90,7.8,No,79,Yes,69,Pass
S4487,Female,37,55,8.7,No,88,No,67,Pass
S4488,Male,26,63,5.9,No,47,No,51,Pass
S4489,Female,7,71,6.9,Yes,79,Yes,56,Pass
S4490,Male,11,60,5.0,No,49,Yes,39,Fail
S4491,Female,14,96,7.9,No,56,No,56,Pass
S4492,Male,40,95,5.2,No,81,No,71,Pass
S4493,Male,25,83,5.5,No,78,No,66,Pass
S4494,Female,9,99,4.5,Yes,96,No,52,Pass
S4495,Male,11,78,5.8,Yes,64,Yes,40,Fail
S4496,Female,30,50,4.7,No,94,Yes,57,Pass
S4497,Male,39,93,7.0,No,35,Yes,63,Pass
S4498,Female,24,71,4.8,Yes,89,Yes,53,Pass
S4499,Female,24,70,8.5,No,92,No,67,Pass
S4500,Female,30,77,7.0,No,81,No,64,Pass
S4501,Female,13,66,8.0,No,74,No,38,Fail
S4502,Female,10,72,6.1,No,83,Yes,40,Fail
S4503,Male,20,95,7.4,Yes,95,No,57,Pass
S4504,Male,14,69,5.6,Yes,72,No,39,Fail
S4505,Male,24,76,4.8,Yes,39,No,50,Pass
S4506,Male,40,74,5.6,No,45,Yes,51,Pass
S4507,Female,32,90,8.2,Yes,89,Yes,66,Pass
S4508,Male,23,60,6.1,Yes,66,No,41,Fail
S4509,Female,23,81,6.7,Yes,44,No,37,Fail
S4510,Male,14,59,4.9,Yes,41,No,30,Fail
S4511,Female,12,98,9.4,Yes,46,Yes,34,Fail
S4512,Male,26,74,7.9,No,54,No,50,Pass
S4513,Female,17,66,9.3,No,33,No,35,Fail
S4514,Male,22,68,7.2,No,86,Yes,57,Pass
S4515,Female,31,90,7.7,Yes,61,No,61,Pass
S4516,Female,9,82,8.4,Yes,56,Yes,43,Fail
S4517,Male,38,73,5.5,No,55,Yes,55,Pass
S4518,Female,19,54,8.8,Yes,49,Yes,35,Fail
S4519,Male,36,62,5.0,Yes,81,No,61,Pass
S4520,Male,33,69,8.2,Yes,37,Yes,57,Pass
S4521,Female,22,76,7.1,Yes,57,Yes,58,Pass
S4522,Female,40,57,7.5,Yes,65,No,69,Pass
S4523,Male,31,73,6.2,No,79,Yes,64,Pass
S4524,Male,30,73,4.9,No,40,No,53,Pass
S4525,Male,24,86,7.6,Yes,84,Yes,56,Pass
S4526,Female,17,56,8.9,No,92,Yes,64,Pass
S4527,Female,21,51,9.3,No,86,No,49,Fail
S4528,Female,27,90,8.3,Yes,74,No,70,Pass
S4529,Female,38,62,8.7,Yes,85,Yes,70,Pass
S4530,Male,17,67,5.7,No,93,No,49,Fail
S4531,Male,19,52,6.2,No,30,No,29,Fail
S4532,Female,6,77,7.5,No,97,Yes,44,Fail
S4533,Female,35,69,4.8,No,45,No,57,Pass
S4534,Male,23,81,6.8,No,83,No,67,Pass
S4535,Male,7,87,7.1,Yes,52,No,42,Fail
S4536,Female,31,85,8.2,No,93,Yes,77,Pass
S4537,Male,17,90,9.4,Yes,72,Yes,47,Fail
S4538,Male,7,93,5.3,No,92,Yes,64,Pass
S4539,Male,19,69,5.0,Yes,62,Yes,53,Pass
S4540,Male,13,96,5.4,No,59,No,38,Fail
S4541,Female,15,53,6.9,No,39,No,32,Fail
S4542,Female,10,94,6.9,No,97,Yes,65,Pass
S4543,Male,18,70,8.9,No,58,Yes,53,Pass
S4544,Female,9,97,7.7,Yes,38,Yes,39,Fail
S4545,Male,38,73,7.5,Yes,78,Yes,62,Pass
S4546,Male,36,64,8.7,Yes,53,No,48,Fail
S4547,Male,17,52,4.5,Yes,93,Yes,44,Fail
S4548,Male,29,73,5.5,No,86,No,74,Pass
S4549,Female,28,99,8.3,No,90,No,75,Pass
S4550,Male,17,52,9.3,No,60,No,45,Fail
S4551,Male,17,96,9.0,Yes,30,No,49,Fail
S4552,Female,5,81,8.0,Yes,72,Yes,47,Fail
S4553,Male,29,86,9.1,No,91,No,63,Pass
S4554,Female,40,66,6.5,Yes,65,Yes,69,Pass
S4555,Male,18,100,6.6,No,37,Yes,50,Pass
S4556,Female,15,81,7.6,Yes,56,No,38,Fail
S4557,Male,40,76,5.3,No,86,Yes,71,Pass
S4558,Female,40,95,9.1,Yes,65,No,72,Pass
S4559,Male,26,76,7.4,No,88,No,61,Pass
S4560,Male,16,64,5.3,No,60,No,39,Fail
S4561,Male,6,77,5.0,No,40,No,40,Fail
S4562,Male,11,87,8.3,No,32,No,34,Fail
S4563,Male,30,70,8.1,No,80,No,60,Pass
S4564,Female,14,53,5.0,Yes,80,No,49,Fail
S4565,Female,33,68,7.3,No,39,No,47,Fail
S4566,Female,5,57,8.8,No,80,No,43,Fail
S4567,Male,7,81,6.0,Yes,45,No,35,Fail
S4568,Male,36,91,5.5,Yes,58,No,53,Pass
S4569,Male,24,65,8.3,Yes,38,No,42,Fail
S4570,Male,15,99,4.9,No,85,Yes,61,Pass
S4571,Male,34,67,6.7,No,72,No,54,Pass
S4572,Male,20,89,8.8,No,49,Yes,47,Fail
S4573,Female,33,64,8.4,No,68,Yes,49,Fail
S4574,Female,19,99,5.3,Yes,98,No,75,Pass
S4575,Female,24,81,5.7,No,66,Yes,46,Fail
S4576,Male,28,96,5.9,No,49,Yes,45,Fail
S4577,Female,38,70,7.7,Yes,47,Yes,54,Pass
S4578,Female,20,94,8.4,Yes,79,No,67,Pass
S4579,Female,5,55,6.3,Yes,37,Yes,33,Fail
S4580,Male,38,63,5.8,Yes,50,No,53,Pass
S4581,Male,11,71,4.6,No,32,Yes,29,Fail
S4582,Male,13,91,9.1,Yes,40,Yes,48,Fail
S4583,Female,40,92,8.7,Yes,83,Yes,68,Pass
S4584,Male,40,100,5.9,Yes,80,No,74,Pass
S4585,Female,17,75,4.5,No,39,No,35,Fail
S4586,Female,27,86,5.3,Yes,58,Yes,52,Pass
S4587,Male,22,60,6.0,No,97,No,56,Pass
S4588,Male,9,90,6.3,No,93,Yes,46,Fail
S4589,Female,6,59,8.6,Yes,88,Yes,48,Fail
S4590,Male,38,67,5.5,No,94,Yes,78,Pass
S4591,Female,33,78,6.7,Yes,94,No,80,Pass
S4592,Female,29,71,8.7,No,30,No,55,Pass
S4593,Male,10,96,6.0,Yes,88,Yes,58,Pass
S4594,Female,13,92,6.9,No,59,No,38,Fail
S4595,Female,39,51,5.5,Yes,77,No,74,Pass
S4596,Male,11,92,6.0,Yes,93,No,64,Pass
S4597,Male,38,99,8.6,No,55,No,67,Pass
S4598,Male,15,87,8.8,Yes,62,Yes,57,Pass
S4599,Male,33,70,8.0,Yes,83,No,59,Pass
S4600,Female,21,57,5.9,Yes,43,Yes,31,Fail
S4601,Male,37,54,6.4,Yes,90,Yes,58,Pass
S4602,Female,13,63,6.3,Yes,85,No,51,Pass
S4603,Male,26,93,7.6,Yes,90,No,58,Pass
S4604,Female,29,80,8.0,Yes,85,No,71,Pass
S4605,Female,25,81,6.4,Yes,85,No,67,Pass
S4606,Female,12,89,9.5,Yes,46,Yes,41,Fail
S4607,Male,19,68,6.7,No,72,No,47,Fail
S4608,Male,29,56,8.4,Yes,35,Yes,52,Pass
S4609,Female,36,53,4.7,No,30,Yes,33,Fail
S4610,Male,8,94,5.5,No,49,Yes,38,Fail
S4611,Female,37,76,8.4,No,55,Yes,66,Pass
S4612,Male,24,84,4.7,No,78,No,57,Pass
S4613,Female,12,65,6.7,No,53,Yes,38,Fail
S4614,Male,24,54,6.7,Yes,66,No,55,Pass
S4615,Male,14,79,4.6,No,40,No,33,Fail
S4616,Male,38,76,8.7,No,81,No,68,Pass
S4617,Male,38,61,9.5,Yes,60,No,50,Pass
S4618,Female,17,97,6.2,No,47,No,53,Pass
S4619,Male,36,73,8.9,No,60,No,53,Pass
S4620,Male,34,98,8.2,Yes,99,No,75,Pass
S4621,Female,33,93,7.6,No,62,Yes,58,Pass
S4622,Male,27,86,7.4,Yes,38,No,55,Pass
S4623,Male,37,52,8.9,Yes,32,Yes,43,Fail
S4624,Male,28,88,5.6,Yes,68,No,67,Pass
S4625,Male,34,100,5.5,Yes,54,Yes,55,Pass
S4626,Female,34,81,7.7,Yes,39,No,43,Fail
S4627,Male,16,75,9.4,Yes,46,Yes,35,Fail
S4628,Female,32,59,7.5,No,64,Yes,54,Pass
S4629,Male,25,81,6.4,No,70,No,59,Pass
S4630,Male,24,81,9.5,No,73,No,54,Pass
S4631,Female,28,100,8.2,Yes,89,Yes,72,Pass
S4632,Female,24,91,7.5,No,87,No,65,Pass
S4633,Female,25,73,5.9,No,93,No,69,Pass
S4634,Male,9,82,7.6,Yes,78,Yes,50,Pass
S4635,Female,39,99,8.0,Yes,92,Yes,79,Pass
S4636,Female,27,63,6.2,No,33,Yes,42,Fail
S4637,Male,7,76,4.9,No,39,No,30,Fail
S4638,Male,20,69,8.1,No,44,Yes,37,Fail
S4639,Female,28,81,8.3,No,60,No,50,Pass
S4640,Female,5,74,6.7,Yes,62,Yes,30,Fail
S4641,Male,15,50,4.8,No,42,Yes,23,Fail
S4642,Male,18,84,8.3,Yes,46,Yes,38,Fail
S4643,Male,28,73,5.3,No,43,Yes,50,Pass
S4644,Female,26,70,8.0,Yes,82,Yes,63,Pass
S4645,Male,6,94,4.7,Yes,75,No,40,Fail
S4646,Female,37,64,7.0,No,74,No,56,Pass
S4647,Female,14,63,7.2,Yes,60,Yes,44,Fail
S4648,Male,17,81,8.0,No,66,No,60,Pass
S4649,Male,33,57,6.2,No,48,No,56,Pass
S4650,Female,15,93,6.7,No,95,No,54,Pass
S4651,Male,19,85,7.6,Yes,41,No,38,Fail
S4652,Female,15,89,5.3,Yes,100,Yes,63,Pass
S4653,Female,19,68,6.0,No,36,Yes,48,Fail
S4654,Male,18,71,9.3,No,66,No,51,Pass
S4655,Male,12,83,9.3,Yes,99,No,54,Pass
S4656,Male,36,86,8.9,No,53,Yes,67,Pass
S4657,Female,32,68,5.0,No,97,No,68,Pass
S4658,Female,21,51,7.3,Yes,72,Yes,54,Pass
S4659,Male,17,78,9.1,Yes,70,Yes,54,Pass
S4660,Female,27,96,7.4,No,74,No,67,Pass
S4661,Male,34,82,6.5,Yes,70,Yes,55,Pass
S4662,Female,9,69,4.9,Yes,54,Yes,31,Fail
S4663,Male,31,96,6.2,Yes,43,No,59,Pass
S4664,Female,22,74,7.5,No,96,Yes,58,Pass
S4665,Male,32,81,8.9,Yes,83,Yes,61,Pass
S4666,Male,25,87,7.8,No,72,No,67,Pass
S4667,Male,12,74,6.9,Yes,44,Yes,36,Fail
S4668,Male,23,77,7.3,No,86,Yes,61,Pass
S4669,Female,24,95,5.6,Yes,84,No,72,Pass
S4670,Female,18,59,6.4,No,64,Yes,42,Fail
S4671,Female,25,84,9.2,No,81,No,52,Pass
S4672,Male,13,94,7.8,Yes,53,No,37,Fail
S4673,Male,11,70,5.6,Yes,74,No,38,Fail
S4674,Male,28,78,4.7,No,48,Yes,36,Fail
S4675,Female,19,78,7.0,Yes,65,Yes,44,Fail
S4676,Male,40,76,4.8,No,31,Yes,39,Fail
S4677,Male,6,69,9.4,Yes,92,Yes,56,Pass
S4678,Male,34,63,8.8,Yes,31,No,49,Fail
S4679,Female,12,96,6.3,Yes,70,Yes,62,Pass
S4680,Male,6,54,6.0,Yes,53,Yes,36,Fail
S4681,Male,25,52,4.9,No,72,Yes,40,Fail
S4682,Male,23,91,7.1,Yes,98,No,76,Pass
S4683,Male,14,99,9.4,No,78,No,59,Pass
S4684,Male,5,74,5.2,No,99,Yes,46,Fail
S4685,Female,6,89,5.5,No,61,No,40,Fail
S4686,Male,39,87,7.4,No,79,Yes,79,Pass
S4687,Male,18,67,6.9,Yes,47,No,52,Pass
S4688,Male,26,90,8.5,Yes,65,Yes,56,Pass
S4689,Female,40,71,5.0,No,87,Yes,79,Pass
S4690,Male,6,68,7.6,No,75,Yes,47,Fail
S4691,Male,8,65,9.2,Yes,36,No,37,Fail
S4692,Female,29,98,9.1,No,78,No,60,Pass
S4693,Male,35,99,7.4,Yes,71,No,77,Pass
S4694,Male,9,76,8.2,Yes,46,Yes,44,Fail
S4695,Male,16,77,7.1,Yes,30,Yes,40,Fail
S4696,Female,37,75,5.1,No,47,Yes,65,Pass
S4697,Female,14,52,5.7,Yes,90,Yes,48,Fail
S4698,Male,20,51,5.3,No,37,No,45,Fail
S4699,Female,10,92,7.1,Yes,81,No,45,Fail
S4700,Male,21,70,5.4,Yes,37,Yes,33,Fail
S4701,Female,8,63,7.8,Yes,62,No,37,Fail
S4702,Male,15,54,7.3,No,83,No,44,Fail
S4703,Female,31,87,5.7,No,76,Yes,70,Pass
S4704,Male,35,97,5.3,No,73,No,70,Pass
S4705,Male,16,66,5.6,No,48,Yes,40,Fail
S4706,Female,6,90,8.4,No,52,No,42,Fail
S4707,Male,37,94,7.4,No,37,No,50,Pass
S4708,Male,31,67,8.8,Yes,66,Yes,53,Pass
S4709,Male,12,71,7.8,No,69,Yes,54,Pass
S4710,Female,13,79,5.1,No,65,No,56,Pass
S4711,Female,6,98,5.1,Yes,39,No,43,Fail
S4712,Male,39,78,8.0,Yes,64,No,74,Pass
S4713,Female,13,85,5.8,No,79,No,63,Pass
S4714,Male,32,57,8.4,No,92,Yes,76,Pass
S4715,Male,22,77,7.6,No,76,Yes,51,Pass
S4716,Female,14,96,7.6,Yes,65,No,58,Pass
S4717,Female,13,99,4.9,Yes,49,No,35,Fail
S4718,Female,9,93,7.7,Yes,92,No,52,Pass
S4719,Female,31,60,6.9,No,67,No,55,Pass
S4720,Male,13,97,7.3,Yes,62,No,59,Pass
S4721,Male,7,54,9.1,Yes,77,Yes,47,Fail
S4722,Male,5,51,5.2,Yes,56,Yes,39,Fail
S4723,Male,32,92,7.3,No,54,No,63,Pass
S4724,Female,12,90,8.1,Yes,33,Yes,45,Fail
S4725,Male,6,88,8.3,No,42,No,46,Fail
S4726,Male,36,68,7.5,No,47,Yes,61,Pass
S4727,Female,7,89,8.5,Yes,52,No,39,Fail
S4728,Male,30,78,6.1,No,83,No,60,Pass
S4729,Male,12,88,7.8,Yes,55,Yes,38,Fail
S4730,Female,9,59,7.8,No,69,Yes,49,Fail
S4731,Female,39,78,9.4,Yes,57,Yes,63,Pass
S4732,Female,14,88,7.6,Yes,97,Yes,69,Pass
S4733,Female,32,61,4.7,Yes,46,Yes,36,Fail
S4734,Male,21,81,9.1,Yes,35,Yes,46,Fail
S4735,Female,6,90,8.1,Yes,33,No,40,Fail
S4736,Male,6,58,6.8,Yes,80,Yes,53,Pass
S4737,Female,14,100,7.6,No,89,Yes,53,Pass
S4738,Female,28,96,7.0,No,35,Yes,52,Pass
S4739,Male,5,51,7.0,Yes,100,Yes,52,Pass
S4740,Female,19,79,8.9,No,44,Yes,39,Fail
S4741,Female,5,63,9.3,Yes,79,Yes,49,Fail
S4742,Female,25,99,5.8,Yes,94,Yes,65,Pass
S4743,Male,24,66,8.2,No,63,No,58,Pass
S4744,Male,27,75,7.6,No,100,Yes,69,Pass
S4745,Female,9,57,6.6,No,58,Yes,37,Fail
S4746,Female,20,73,4.6,No,58,No,41,Fail
S4747,Male,31,79,8.9,No,57,Yes,57,Pass
S4748,Male,29,86,8.6,Yes,84,No,71,Pass
S4749,Female,17,60,5.5,No,54,No,44,Fail
S4750,Female,23,97,8.8,Yes,34,No,41,Fail
S4751,Male,14,100,7.3,Yes,85,No,69,Pass
S4752,Male,10,64,4.6,No,62,Yes,27,Fail
S4753,Female,37,72,5.6,No,70,No,70,Pass
S4754,Male,19,66,8.4,No,39,Yes,33,Fail
S4755,Female,5,92,6.5,Yes,58,Yes,38,Fail
S4756,Male,33,75,6.2,No,84,Yes,60,Pass
S4757,Female,36,77,7.9,No,69,Yes,71,Pass
S4758,Male,33,99,7.1,Yes,63,Yes,71,Pass
S4759,Male,32,74,7.2,Yes,96,Yes,75,Pass
S4760,Male,38,83,7.8,Yes,46,No,65,Pass
S4761,Female,18,74,7.9,No,49,Yes,42,Fail
S4762,Male,12,59,7.8,Yes,88,No,50,Pass
S4763,Female,11,51,8.0,Yes,37,Yes,26,Fail
S4764,Female,8,88,4.7,No,70,Yes,40,Fail
S4765,Female,9,87,4.9,Yes,39,No,35,Fail
S4766,Female,33,96,5.3,No,54,Yes,51,Pass
S4767,Female,19,100,6.3,No,96,No,74,Pass
S4768,Male,37,95,7.7,Yes,70,No,67,Pass
S4769,Female,11,88,6.0,No,88,No,61,Pass
S4770,Male,37,60,7.2,Yes,49,No,57,Pass
S4771,Female,30,84,8.0,No,43,No,51,Pass
S4772,Female,30,56,6.7,No,65,No,55,Pass
S4773,Female,30,59,5.0,No,76,Yes,59,Pass
S4774,Female,36,83,5.5,Yes,96,No,84,Pass
S4775,Female,34,100,6.6,No,65,No,66,Pass
S4776,Female,35,54,6.9,No,32,No,46,Fail
S4777,Male,32,96,8.1,No,85,Yes,69,Pass
S4778,Female,10,75,8.9,Yes,62,Yes,44,Fail
S4779,Female,9,60,8.2,No,64,No,37,Fail
S4780,Male,20,86,7.9,Yes,78,Yes,61,Pass
S4781,Male,36,83,7.5,Yes,92,Yes,66,Pass
S4782,Male,23,89,8.9,No,85,No,53,Pass
S4783,Male,37,90,7.7,Yes,45,Yes,59,Pass
S4784,Female,23,75,4.8,No,73,Yes,47,Fail
S4785,Male,5,55,7.6,Yes,66,Yes,35,Fail
S4786,Male,5,72,8.7,Yes,69,Yes,52,Pass
S4787,Male,10,53,9.4,No,89,Yes,50,Pass
S4788,Male,21,83,5.2,No,79,Yes,65,Pass
S4789,Female,18,100,8.5,No,98,Yes,65,Pass
S4790,Female,5,66,9.3,No,42,No,25,Fail
